"SiteJ AWS climate data to be used as DEBAM input: WITH TIMESTAMP FOR EASIER VISUALIZATION"
TIMESTAMP,Year,JD,Time,Tair,RH,Wind,SWin,SWout,LWin,LWout,Net,Prec
2019-05-17 12:00:00,2019,137,12,-9.580000,75.390000,5.730000,684.200000,582.470000,191.600000,270.570000,22.760000,0.000000
2019-05-17 13:00:00,2019,137,13,-8.790000,76.430000,5.840000,809.400000,614.160000,193.740000,275.330000,113.650000,0.000000
2019-05-17 14:00:00,2019,137,14,-8.440000,77.670000,5.170000,806.140000,618.630000,196.040000,279.270000,104.280000,0.000000
2019-05-17 15:00:00,2019,137,15,-7.650000,78.080000,5.840000,771.610000,601.590000,198.690000,282.880000,85.830000,0.000000
2019-05-17 16:00:00,2019,137,16,-6.850000,78.740000,5.390000,705.310000,559.950000,200.740000,285.160000,60.940000,0.000000
2019-05-17 17:00:00,2019,137,17,-6.410000,78.590000,4.970000,613.140000,495.820000,201.590000,285.200000,33.710000,0.000000
2019-05-17 18:00:00,2019,137,18,-6.450000,79.850000,4.140000,504.480000,416.560000,201.820000,283.460000,6.280000,0.000000
2019-05-17 19:00:00,2019,137,19,-6.720000,80.800000,2.440000,383.820000,324.950000,201.700000,279.170000,-18.600000,0.000000
2019-05-17 20:00:00,2019,137,20,-8.010000,83.650000,3.110000,265.280000,227.550000,201.210000,273.790000,-34.850000,0.000000
2019-05-17 21:00:00,2019,137,21,-9.300000,83.510000,3.850000,158.160000,135.330000,198.730000,267.110000,-45.550000,0.000000
2019-05-17 22:00:00,2019,137,22,-10.730000,83.260000,4.130000,74.730000,60.200000,195.600000,260.140000,-50.010000,0.000000
2019-05-17 23:00:00,2019,137,23,-12.070000,82.620000,4.590000,23.190000,15.730000,193.300000,254.580000,-53.820000,0.000000
2019-05-18 00:00:00,2019,138,0,-13.310000,83.190000,5.150000,3.110000,2.800000,191.140000,250.130000,-58.680000,0.018229
2019-05-18 01:00:00,2019,138,1,-13.680000,83.160000,5.170000,0.810000,0.730000,190.700000,248.470000,-57.690000,0.018229
2019-05-18 02:00:00,2019,138,2,-14.380000,83.520000,5.310000,0.790000,0.710000,189.340000,246.130000,-56.710000,0.018229
2019-05-18 03:00:00,2019,138,3,-15.160000,83.660000,5.130000,2.540000,2.290000,187.900000,243.460000,-55.310000,0.018229
2019-05-18 04:00:00,2019,138,4,-15.680000,84.220000,4.800000,19.860000,11.880000,187.330000,241.200000,-45.890000,0.018229
2019-05-18 05:00:00,2019,138,5,-15.570000,83.950000,5.180000,76.790000,50.750000,187.150000,242.110000,-28.920000,0.018229
2019-05-18 06:00:00,2019,138,6,-15.310000,85.470000,5.340000,165.740000,119.140000,187.360000,244.210000,-10.250000,0.018229
2019-05-18 07:00:00,2019,138,7,-13.320000,91.340000,5.930000,216.550000,176.180000,207.600000,253.420000,-5.450000,0.018229
2019-05-18 08:00:00,2019,138,8,-12.040000,89.430000,5.350000,299.520000,269.570000,204.460000,259.380000,-24.970000,0.018229
2019-05-18 09:00:00,2019,138,9,-10.930000,85.940000,5.060000,415.040000,373.540000,195.310000,262.680000,-25.870000,0.018229
2019-05-18 10:00:00,2019,138,10,-9.840000,81.150000,4.280000,477.490000,429.740000,200.330000,267.220000,-19.140000,0.018229
2019-05-18 11:00:00,2019,138,11,-9.710000,81.770000,4.190000,578.600000,520.740000,205.050000,274.070000,-11.160000,0.018229
2019-05-18 12:00:00,2019,138,12,-8.690000,78.480000,3.560000,765.500000,576.990000,201.930000,280.360000,110.080000,0.018229
2019-05-18 13:00:00,2019,138,13,-7.220000,75.500000,2.890000,800.430000,600.850000,207.120000,287.170000,119.530000,0.018229
2019-05-18 14:00:00,2019,138,14,-6.370000,74.160000,3.200000,808.470000,615.920000,211.130000,291.170000,112.510000,0.018229
2019-05-18 15:00:00,2019,138,15,-5.080000,74.900000,2.900000,775.010000,601.400000,220.420000,295.670000,98.360000,0.018229
2019-05-18 16:00:00,2019,138,16,-4.030000,76.350000,2.300000,657.520000,522.130000,232.760000,298.530000,69.620000,0.018229
2019-05-18 17:00:00,2019,138,17,-3.480000,77.400000,2.090000,541.900000,435.560000,231.590000,297.850000,40.080000,0.018229
2019-05-18 18:00:00,2019,138,18,-2.860000,77.650000,1.760000,487.680000,394.430000,257.720000,301.090000,49.880000,0.018229
2019-05-18 19:00:00,2019,138,19,-3.720000,83.060000,1.890000,294.830000,241.040000,260.510000,295.730000,18.570000,0.018229
2019-05-18 20:00:00,2019,138,20,-5.110000,84.330000,2.770000,226.610000,185.830000,244.390000,288.070000,-2.900000,0.018229
2019-05-18 21:00:00,2019,138,21,-5.870000,85.380000,2.930000,156.070000,127.090000,247.610000,284.670000,-8.080000,0.018229
2019-05-18 22:00:00,2019,138,22,-6.870000,87.470000,2.600000,54.520000,45.040000,251.440000,280.070000,-19.150000,0.018229
2019-05-18 23:00:00,2019,138,23,-7.300000,88.110000,3.580000,13.160000,11.530000,258.350000,278.090000,-18.110000,0.018229
2019-05-19 00:00:00,2019,139,0,-7.610000,88.610000,3.240000,2.160000,1.910000,251.500000,276.130000,-24.380000,0.000000
2019-05-19 01:00:00,2019,139,1,-7.900000,84.270000,5.260000,0.480000,0.430000,245.380000,274.670000,-29.240000,0.000000
2019-05-19 02:00:00,2019,139,2,-8.800000,83.260000,5.170000,0.420000,0.380000,235.510000,271.100000,-35.550000,0.000000
2019-05-19 03:00:00,2019,139,3,-11.630000,82.330000,5.520000,3.420000,3.070000,198.310000,258.990000,-60.330000,0.000000
2019-05-19 04:00:00,2019,139,4,-13.280000,82.750000,4.450000,24.420000,13.990000,188.700000,250.990000,-51.860000,0.000000
2019-05-19 05:00:00,2019,139,5,-14.100000,81.590000,4.420000,78.140000,52.270000,187.130000,248.240000,-35.240000,0.000000
2019-05-19 06:00:00,2019,139,6,-14.130000,80.780000,5.460000,168.850000,120.970000,186.160000,248.970000,-14.930000,0.000000
2019-05-19 07:00:00,2019,139,7,-13.050000,81.240000,6.860000,276.280000,201.840000,187.620000,254.040000,8.020000,0.000000
2019-05-19 08:00:00,2019,139,8,-11.600000,81.140000,6.120000,404.410000,299.940000,189.690000,260.570000,33.590000,0.000000
